Energy	Th_initial	
0.672464220	0.030178963	0.000603579258000
0.672619130	0.030175489	0.000603509778000
0.672773930	0.030172019	0.000603440376000
0.672928840	0.030168547	0.000603370944000
0.673083840	0.030165075	0.000603301496000
0.673238840	0.030161604	0.000603232072000
0.673393880	0.030158133	0.000603162658000
0.673548880	0.030154664	0.000603093282000
0.673703970	0.030151195	0.000603023890000
0.673859180	0.030147723	0.000602954468000
0.674014420	0.030144253	0.000602885058000
0.674169660	0.030140784	0.000602815670000
0.674324870	0.030137316	0.000602746320000
0.674480080	0.030133850	0.000602676996000
0.674635410	0.030130382	0.000602607640000
0.674790740	0.030126916	0.000602538310000
0.674946160	0.030123448	0.000602468962000
0.675101580	0.030119982	0.000602399640000
0.675257000	0.030116517	0.000602330340000
0.675412540	0.030113051	0.000602261012000
0.675568070	0.030109585	0.000602191708000
0.675723580	0.030106122	0.000602122440000
0.675879090	0.030102660	0.000602053198000
0.676034840	0.030099194	0.000601983872000
0.676190580	0.030095729	0.000601914570000
0.676346210	0.030092267	0.000601845346000
0.676501960	0.030088805	0.000601776092000
0.676657830	0.030085341	0.000601706810000
0.676813660	0.030081878	0.000601637564000
0.676969500	0.030078417	0.000601568342000
0.677125330	0.030074957	0.000601499146000
0.677281290	0.030071496	0.000601429918000
0.677437250	0.030068036	0.000601360716000
0.677593170	0.030064578	0.000601291550000
0.677749220	0.030061118	0.000601222356000
0.677905260	0.030057659	0.000601153184000
0.678061430	0.030054199	0.000601083986000
0.678217590	0.030050741	0.000601014810000
0.678373750	0.030047283	0.000600945658000
0.678530010	0.030043825	0.000600876490000
0.678686260	0.030040367	0.000600807346000
0.678842540	0.030036911	0.000600738214000
0.678998800	0.030033456	0.000600669118000
0.679155140	0.030030000	0.000600600006000
0.679311630	0.030026543	0.000600530852000
0.679468010	0.030023089	0.000600461776000
0.679624470	0.030019634	0.000600392682000
0.679781050	0.030016178	0.000600323562000
0.679937510	0.030012726	0.000600254516000
0.680093970	0.030009275	0.000600185496000
0.680250560	0.030005822	0.000600116446000
0.680407350	0.030002366	0.000600047328000
0.680564110	0.029998912	0.000599978246000
0.680720780	0.029995462	0.000599909230000
0.680877480	0.029992011	0.000599840222000
0.681034270	0.029988560	0.000599771200000
0.681191030	0.029985111	0.000599702214000
0.681347820	0.029981662	0.000599633240000
0.681504820	0.029978210	0.000599564196000
0.681661780	0.029974760	0.000599495190000
0.681818660	0.029971312	0.000599426248000
0.681975660	0.029967864	0.000599357276000
0.682132780	0.029964414	0.000599288278000
0.682289870	0.029960966	0.000599219314000
0.682446960	0.029957519	0.000599150376000
0.682604040	0.029954073	0.000599081460000
0.682761250	0.029950626	0.000599012516000
0.682918580	0.029947177	0.000598943544000
0.683075870	0.029943730	0.000598874608000
0.683233170	0.029940285	0.000598805698000
0.683390470	0.029936841	0.000598736810000
0.683547770	0.029933397	0.000598667946000
0.683705180	0.029929953	0.000598599054000
0.683862690	0.029926507	0.000598530146000
0.684020190	0.029923063	0.000598461262000
0.684177730	0.029919620	0.000598392390000
0.684335230	0.029916178	0.000598323552000
0.684492740	0.029912737	0.000598254740000
0.684650360	0.029909295	0.000598185900000
0.684808080	0.029905852	0.000598117044000
0.684965790	0.029902411	0.000598048212000
0.685123500	0.029898970	0.000597979404000
0.685281220	0.029895531	0.000597910618000
0.685439050	0.029892090	0.000597841806000
0.685596880	0.029888651	0.000597773016000
0.685754810	0.029885211	0.000597704212000
0.685912730	0.029881772	0.000597635432000
0.686070680	0.029878333	0.000597566662000
0.686228720	0.029874894	0.000597497876000
0.686386730	0.029871456	0.000597429128000
0.686544780	0.029868020	0.000597360392000
0.686702820	0.029864584	0.000597291678000
0.686860950	0.029861147	0.000597222948000
0.687019080	0.029857712	0.000597154244000
0.687177210	0.029854278	0.000597085562000
0.687335460	0.029850843	0.000597016852000
0.687493830	0.029847406	0.000596948116000
0.687652170	0.029843971	0.000596879414000
0.687810510	0.029840537	0.000596810738000
0.687968970	0.029837102	0.000596742032000
0.688127430	0.029833668	0.000596673352000
0.688285770	0.029830237	0.000596604746000
0.688444200	0.029826806	0.000596536124000
0.688602750	0.029823374	0.000596467476000
0.688761320	0.029819942	0.000596398838000
0.688919990	0.029816509	0.000596330184000
0.689078630	0.029813078	0.000596261568000
0.689237300	0.029809648	0.000596192962000
0.689396050	0.029806217	0.000596124342000
0.689554810	0.029802787	0.000596055744000
0.689713600	0.029799358	0.000595987158000
0.689872350	0.029795931	0.000595918610000
0.690031200	0.029792502	0.000595850046000
0.690190200	0.029789072	0.000595781440000
0.690349070	0.029785646	0.000595712910000
0.690507920	0.029782221	0.000595644416000
0.690667000	0.029778792	0.000595575844000
0.690826090	0.029775365	0.000595507296000
0.690985170	0.029771939	0.000595438770000
0.691144260	0.029768513	0.000595370268000
0.691303310	0.029765090	0.000595301804000
0.691462610	0.029761663	0.000595233260000
0.691621900	0.029758237	0.000595164740000
0.691781070	0.029754815	0.000595096294000
0.691940370	0.029751391	0.000595027822000
0.692099750	0.029747967	0.000594959334000
0.692259130	0.029744544	0.000594890870000
0.692418520	0.029741122	0.000594822430000
0.692577900	0.029737701	0.000594754012000
0.692737400	0.029734278	0.000594685568000
0.692897020	0.029730855	0.000594617096000
0.693056610	0.029727433	0.000594548660000
0.693216200	0.029724013	0.000594480250000
0.693375800	0.029720593	0.000594411860000
0.693535390	0.029717175	0.000594343496000
0.693695100	0.029713755	0.000594275104000
0.693854900	0.029710335	0.000594206698000
0.694014610	0.029706918	0.000594138354000
0.694174440	0.029703499	0.000594069982000
0.694334360	0.029700080	0.000594001594000
0.694494250	0.029696662	0.000593933244000
0.694654140	0.029693246	0.000593864918000
0.694814060	0.029689830	0.000593796602000
0.694974090	0.029686413	0.000593728258000
0.695134100	0.029682998	0.000593659952000
0.695294110	0.029679583	0.000593591668000
0.695454240	0.029676168	0.000593523358000
0.695614460	0.029672752	0.000593455032000
0.695774670	0.029669337	0.000593386730000
0.695934890	0.029665923	0.000593318454000
0.696095110	0.029662510	0.000593250198000
0.696255450	0.029659096	0.000593181918000
0.696415780	0.029655683	0.000593113660000
0.696576120	0.029652271	0.000593045424000
0.696736540	0.029648859	0.000592977176000
0.696896970	0.029645448	0.000592908950000
0.697057430	0.029642037	0.000592840736000
0.697217970	0.029638625	0.000592772508000
0.697378490	0.029635216	0.000592704316000
0.697539030	0.029631807	0.000592636134000
0.697699700	0.029628396	0.000592567924000
0.697860420	0.029624986	0.000592499714000
0.698021140	0.029621576	0.000592431528000
0.698181810	0.029618170	0.000592363390000
0.698342560	0.029614762	0.000592295236000
0.698503400	0.029611354	0.000592227070000
0.698664250	0.029607946	0.000592158926000
0.698825090	0.029604540	0.000592090806000
0.698986050	0.029601133	0.000592022660000
0.699147110	0.029597725	0.000591954500000
0.699308160	0.029594318	0.000591886362000
0.699469120	0.029590914	0.000591818286000
0.699630080	0.029587512	0.000591750232000
0.699791250	0.029584106	0.000591682116000
0.699952420	0.029580701	0.000591614022000
0.700113560	0.029577298	0.000591545964000
0.700274830	0.029573894	0.000591477880000
0.700436120	0.029570490	0.000591409806000
0.700597380	0.029567088	0.000591341768000
0.700758640	0.029563688	0.000591273754000
0.700920020	0.029560286	0.000591205714000
0.701081400	0.029556885	0.000591137696000
0.701242860	0.029553483	0.000591069666000
0.701404420	0.029550081	0.000591001620000
0.701565920	0.029546681	0.000590933624000
0.701727510	0.029543281	0.000590865612000
0.701889070	0.029539882	0.000590797636000
0.702050660	0.029536484	0.000590729672000
0.702212330	0.029533085	0.000590661694000
0.702374010	0.029529687	0.000590593740000
0.702535810	0.029526288	0.000590525758000
0.702697600	0.029522890	0.000590457800000
0.702859280	0.029519496	0.000590389916000
0.703021170	0.029516098	0.000590321968000
0.703183170	0.029512700	0.000590253992000
0.703345060	0.029509305	0.000590186090000
0.703507070	0.029505908	0.000590118162000
0.703669070	0.029502513	0.000590050258000
0.703831080	0.029499119	0.000589982376000
0.703993170	0.029495724	0.000589914482000
0.704155270	0.029492331	0.000589846610000
0.704317390	0.029488937	0.000589778748000
0.704479490	0.029485546	0.000589710924000
0.704641790	0.029482152	0.000589643036000
0.704804090	0.029478759	0.000589575170000
0.704966310	0.029475368	0.000589507366000
0.705128640	0.029471977	0.000589439534000
0.705291030	0.029468585	0.000589371702000
0.705453430	0.029465195	0.000589303894000
0.705615850	0.029461805	0.000589236096000
0.705778390	0.029458414	0.000589168272000
0.705940900	0.029455024	0.000589100482000
0.706103500	0.029451634	0.000589032680000
0.706266140	0.029448245	0.000588964890000
0.706428770	0.029444856	0.000588897122000
0.706591400	0.029441469	0.000588829376000
0.706754030	0.029438083	0.000588761656000
0.706916840	0.029434694	0.000588693884000
0.707079680	0.029431306	0.000588626122000
0.707242430	0.029427921	0.000588558422000
0.707405360	0.029424534	0.000588490670000
0.707568290	0.029421147	0.000588422942000
0.707731220	0.029417762	0.000588355238000
0.707894270	0.029414375	0.000588287506000
0.708057190	0.029410992	0.000588219848000
0.708220210	0.029407609	0.000588152178000
0.708383260	0.029404226	0.000588084516000
0.708546430	0.029400842	0.000588016830000
0.708709690	0.029397457	0.000587949130000
0.708872820	0.029394075	0.000587881502000
0.709036080	0.029390692	0.000587813848000
0.709199430	0.029387309	0.000587746180000
0.709362660	0.029383929	0.000587678586000
0.709525910	0.029380550	0.000587611002000
0.709689290	0.029377170	0.000587543392000
0.709852760	0.029373789	0.000587475770000
0.710016310	0.029370407	0.000587408132000
0.710179750	0.029367028	0.000587340568000
0.710343210	0.029363651	0.000587273016000
0.710506800	0.029360272	0.000587205436000
0.710670440	0.029356893	0.000587137856000
0.710834090	0.029353515	0.000587070298000
0.710997760	0.029350138	0.000587002752000
0.711161430	0.029346762	0.000586935230000
0.711325200	0.029343385	0.000586867694000
0.711489170	0.029340005	0.000586800094000
0.711653050	0.029336628	0.000586732556000
0.711816850	0.029333254	0.000586665076000
0.711980730	0.029329879	0.000586597584000
0.712144700	0.029326504	0.000586530080000
0.712308680	0.029323130	0.000586462596000
0.712472650	0.029319757	0.000586395138000
0.712636740	0.029316383	0.000586327654000
0.712800830	0.029313010	0.000586260192000
0.712965010	0.029309636	0.000586192716000
0.713129310	0.029306261	0.000586125216000
0.713293490	0.029302889	0.000586057788000
0.713457670	0.029299519	0.000585990384000
0.713621970	0.029296148	0.000585922952000
0.713786270	0.029292777	0.000585855546000
0.713950660	0.029289406	0.000585788124000
0.714115050	0.029286036	0.000585720728000
0.714279440	0.029282668	0.000585653352000
0.714443950	0.029279298	0.000585585954000
0.714608460	0.029275929	0.000585518576000
0.714773060	0.029272559	0.000585451186000
0.714937660	0.029269191	0.000585383820000
0.715102260	0.029265824	0.000585316478000
0.715266880	0.029262457	0.000585249144000
0.715431600	0.029259090	0.000585181800000
0.715596410	0.029255722	0.000585114440000
0.715761210	0.029252355	0.000585047106000
0.715926020	0.029248990	0.000584979792000
0.716090830	0.029245625	0.000584912504000
0.716255750	0.029242260	0.000584845190000
0.716420680	0.029238895	0.000584777898000
0.716585610	0.029235532	0.000584710630000
0.716750620	0.029232168	0.000584643350000
0.716915640	0.029228805	0.000584576092000
0.717080770	0.029225440	0.000584508808000
0.717246000	0.029222076	0.000584441512000
0.717411130	0.029218714	0.000584374274000
0.717576270	0.029215353	0.000584307062000
0.717741580	0.029211990	0.000584239798000
0.717906920	0.029208627	0.000584172546000
0.718072180	0.029205268	0.000584105354000
0.718237490	0.029201908	0.000584038160000
0.718402920	0.029198547	0.000583970942000
0.718568270	0.029195189	0.000583903782000
0.718733700	0.029191831	0.000583836610000
0.718899250	0.029188471	0.000583769412000
0.719064800	0.029185112	0.000583702238000
0.719230440	0.029181753	0.000583635052000
0.719396080	0.029178394	0.000583567886000
0.719561730	0.029175037	0.000583500746000
0.719727370	0.029171681	0.000583433628000
0.719893130	0.029168324	0.000583366486000
0.720058890	0.029164968	0.000583299366000
0.720224650	0.029161614	0.000583232270000
0.720390620	0.029158256	0.000583165112000
0.720556470	0.029154901	0.000583098026000
0.720722320	0.029151548	0.000583030962000
0.720888380	0.029148192	0.000582963838000
0.721054430	0.029144837	0.000582896736000
0.721220400	0.029141485	0.000582829696000
0.721386490	0.029138131	0.000582762628000
0.721552670	0.029134777	0.000582695548000
0.721718730	0.029131427	0.000582628540000
0.721884910	0.029128075	0.000582561506000
0.722051170	0.029124723	0.000582494460000
0.722217440	0.029121372	0.000582427438000
0.722383830	0.029118020	0.000582360390000
0.722550210	0.029114668	0.000582293364000
0.722716600	0.029111318	0.000582226362000
0.722882960	0.029107970	0.000582159396000
0.723049310	0.029104623	0.000582092452000
0.723215820	0.029101274	0.000582025472000
0.723382410	0.029097924	0.000581958480000
0.723549100	0.029094574	0.000581891474000
0.723715690	0.029091226	0.000581824526000
0.723882290	0.029087880	0.000581757602000
0.724048970	0.029084533	0.000581690666000
0.724215750	0.029081186	0.000581623718000
0.724382550	0.029077839	0.000581556778000
0.724549260	0.029074495	0.000581489900000
0.724716070	0.029071150	0.000581423008000
0.724882960	0.029067805	0.000581356104000
0.725049940	0.029064459	0.000581289186000
0.725216950	0.029061114	0.000581222280000
0.725383970	0.029057770	0.000581155396000
0.725551070	0.029054425	0.000581088500000
0.725718080	0.029051083	0.000581021664000
0.725885180	0.029047741	0.000580954814000
0.726052400	0.029044397	0.000580887940000
0.726219510	0.029041057	0.000580821136000
0.726386700	0.029037716	0.000580754320000
0.726554040	0.029034373	0.000580687468000
0.726721380	0.029031032	0.000580620640000
0.726888690	0.029027692	0.000580553844000
0.727056000	0.029024354	0.000580487074000
0.727223430	0.029021014	0.000580420278000
0.727390950	0.029017673	0.000580353468000
0.727558460	0.029014334	0.000580286684000
0.727725890	0.029010998	0.000580219956000
0.727893410	0.029007661	0.000580153218000
0.728061140	0.029004321	0.000580086418000
0.728228780	0.029000984	0.000580019678000
0.728396420	0.028997648	0.000579952960000
0.728564140	0.028994312	0.000579886230000
0.728731990	0.028990974	0.000579819476000
0.728899840	0.028987637	0.000579752744000
0.729067650	0.028984302	0.000579686048000
0.729235590	0.028980966	0.000579619326000
0.729403560	0.028977631	0.000579552616000
0.729571490	0.028974297	0.000579485942000
0.729739430	0.028970965	0.000579419290000
0.729907360	0.028967633	0.000579352662000
0.730075420	0.028964300	0.000579286008000
0.730243590	0.028960967	0.000579219332000
0.730411740	0.028957634	0.000579152688000
0.730579970	0.028954302	0.000579086034000
0.730748240	0.028950970	0.000579019390000
0.730916500	0.028947639	0.000578952770000
0.731084850	0.028944307	0.000578886136000
0.731253210	0.028940976	0.000578819528000
0.731421560	0.028937647	0.000578752940000
0.731589940	0.028934318	0.000578686364000
0.731758420	0.028930989	0.000578619776000
0.731926980	0.028927659	0.000578553176000
0.732095540	0.028924330	0.000578486598000
0.732264220	0.028921000	0.000578419998000
0.732432900	0.028917671	0.000578353418000
0.732601460	0.028914346	0.000578286910000
0.732770140	0.028911019	0.000578220378000
0.732938830	0.028907693	0.000578153868000
0.733107600	0.028904367	0.000578087346000
0.733276460	0.028901041	0.000578020812000
0.733445230	0.028897717	0.000577954336000
0.733614120	0.028894392	0.000577887836000
0.733783100	0.028891066	0.000577821324000
0.733952080	0.028887742	0.000577754836000
0.734121080	0.028884418	0.000577688358000
0.734290090	0.028881095	0.000577621902000
0.734459160	0.028877772	0.000577555448000
0.734628350	0.028874448	0.000577488968000
0.734797570	0.028871125	0.000577422500000
0.734966750	0.028867803	0.000577356066000
0.735136030	0.028864481	0.000577289622000
0.735305340	0.028861159	0.000577223188000
0.735474650	0.028857839	0.000577156776000
0.735644040	0.028854518	0.000577090352000
0.735813440	0.028851198	0.000577023952000
0.735982840	0.028847879	0.000576957574000
0.736152260	0.028844560	0.000576891208000
0.736321780	0.028841242	0.000576824830000
0.736491260	0.028837924	0.000576758486000
0.736660870	0.028834606	0.000576692118000
0.736830590	0.028831286	0.000576625728000
0.737000230	0.028827970	0.000576559394000
0.737169950	0.028824652	0.000576493048000
0.737339650	0.028821337	0.000576426738000
0.737509460	0.028818020	0.000576360404000
0.737679390	0.028814702	0.000576294046000
0.737849210	0.028811388	0.000576227756000
0.738019140	0.028808072	0.000576161444000
0.738189070	0.028804758	0.000576095154000
0.738359000	0.028801444	0.000576028888000
0.738529030	0.028798131	0.000575962610000
0.738699170	0.028794815	0.000575896308000
0.738869310	0.028791501	0.000575830028000
0.739039420	0.028788189	0.000575763784000
0.739209560	0.028784878	0.000575697550000
0.739379700	0.028781567	0.000575631340000
0.739550050	0.028778254	0.000575565072000
0.739720400	0.028774941	0.000575498826000
0.739890720	0.028771631	0.000575432614000
0.740061070	0.028768321	0.000575366414000
0.740231540	0.028765010	0.000575300190000
0.740401980	0.028761700	0.000575234002000
0.740572420	0.028758392	0.000575167834000
0.740742980	0.028755082	0.000575101646000
0.740913540	0.028751774	0.000575035478000
0.741084190	0.028748465	0.000574969300000
0.741254840	0.028745157	0.000574903144000
0.741425600	0.028741848	0.000574836964000
0.741596370	0.028738540	0.000574770808000
0.741767110	0.028735234	0.000574704686000
0.741937850	0.028731929	0.000574638588000
0.742108610	0.028728625	0.000574572500000
0.742279590	0.028725318	0.000574506354000
0.742450570	0.028722012	0.000574440232000
0.742621540	0.028718707	0.000574374132000
0.742792520	0.028715403	0.000574308054000
0.742963490	0.028712100	0.000574242000000
0.743134560	0.028708797	0.000574175934000
0.743305710	0.028705493	0.000574109856000
0.743476900	0.028702190	0.000574043790000
0.743648080	0.028698887	0.000573977746000
0.743819360	0.028695585	0.000573911690000
0.743990630	0.028692283	0.000573845658000
0.744161900	0.028688982	0.000573779648000
0.744333300	0.028685681	0.000573713616000
0.744504780	0.028682379	0.000573647572000
0.744676170	0.028679079	0.000573581584000
0.744847570	0.028675781	0.000573515620000
0.745019050	0.028672482	0.000573449644000
0.745190650	0.028669182	0.000573383644000
0.745362250	0.028665883	0.000573317668000
0.745533850	0.028662586	0.000573251714000
0.745705540	0.028659288	0.000573185750000
0.745877330	0.028655989	0.000573119774000
0.746049140	0.028652690	0.000573053808000
0.746220950	0.028649393	0.000572987866000
0.746392760	0.028646097	0.000572921946000
0.746564570	0.028642802	0.000572856048000
0.746736560	0.028639505	0.000572790106000
0.746908580	0.028636209	0.000572724174000
0.747080500	0.028632915	0.000572658300000
0.747252490	0.028629621	0.000572592426000
0.747424600	0.028626326	0.000572526528000
0.747596740	0.028623032	0.000572460642000
0.747768850	0.028619740	0.000572394790000
0.747940960	0.028616448	0.000572328962000
0.748113190	0.028613156	0.000572263110000
0.748285500	0.028609862	0.000572197246000
0.748457820	0.028606570	0.000572131406000
0.748630140	0.028603279	0.000572065588000
0.748802570	0.028599987	0.000571999746000
0.748975010	0.028596696	0.000571933928000
0.749147440	0.028593407	0.000571868134000
0.749319970	0.028590116	0.000571802326000
0.749492590	0.028586826	0.000571736510000
0.749665230	0.028583535	0.000571670702000
0.749837790	0.028580248	0.000571604952000
0.750010430	0.028576960	0.000571539192000
0.750183170	0.028573671	0.000571473420000
0.750355900	0.028570384	0.000571407670000
0.750528750	0.028567095	0.000571341896000
0.750701610	0.028563807	0.000571276148000
0.750874460	0.028560521	0.000571210420000
0.751047400	0.028557234	0.000571144682000
0.751220350	0.028553948	0.000571078966000
0.751393290	0.028550664	0.000571013274000
0.751566230	0.028547380	0.000570947604000
0.751739290	0.028544096	0.000570881910000
0.751912440	0.028540810	0.000570816206000
0.752085600	0.028537526	0.000570750526000
0.752258780	0.028534243	0.000570684856000
0.752432050	0.028530959	0.000570619174000
0.752605290	0.028527676	0.000570553528000
0.752778560	0.028524395	0.000570487892000
0.752952040	0.028521110	0.000570422200000
0.753125400	0.028517829	0.000570356576000
0.753298760	0.028514549	0.000570290974000
0.753472240	0.028511268	0.000570225350000
0.753645720	0.028507987	0.000570159748000
0.753819290	0.028504707	0.000570094136000
0.753992860	0.028501427	0.000570028546000
0.754166540	0.028498147	0.000569962934000
0.754340230	0.028494867	0.000569897344000
0.754513920	0.028491589	0.000569831776000
0.754687610	0.028488312	0.000569766232000
0.754861270	0.028485036	0.000569700722000
0.755035160	0.028481757	0.000569635144000
0.755209060	0.028478480	0.000569569590000
0.755382930	0.028475203	0.000569504068000
0.755556910	0.028471926	0.000569438524000
0.755730930	0.028468650	0.000569372992000
0.755904940	0.028465374	0.000569307484000
0.756079020	0.028462099	0.000569241974000
0.756253210	0.028458822	0.000569176442000
0.756427320	0.028455548	0.000569110968000
0.756601420	0.028452276	0.000569045516000
0.756775740	0.028449000	0.000568980006000
0.756950050	0.028445726	0.000568914522000
0.757124360	0.028442453	0.000568849058000
0.757298650	0.028439181	0.000568783628000
0.757472930	0.028435911	0.000568718222000
0.757647370	0.028432639	0.000568652782000
0.757821800	0.028429368	0.000568587364000
0.757996290	0.028426097	0.000568521948000
0.758170900	0.028422825	0.000568456508000
0.758345540	0.028419554	0.000568391080000
0.758520160	0.028416284	0.000568325686000
0.758694860	0.028413014	0.000568260282000
0.758869590	0.028409744	0.000568194888000
0.759044320	0.028406476	0.000568129516000
0.759219140	0.028403207	0.000568064134000
0.759393960	0.028399939	0.000567998776000
0.759568780	0.028396672	0.000567933438000
0.759743720	0.028393404	0.000567868080000
0.759918660	0.028390137	0.000567802744000
0.760093600	0.028386872	0.000567737430000
0.760268750	0.028383603	0.000567672062000
0.760443780	0.028380338	0.000567606760000
0.760618810	0.028377074	0.000567541482000
0.760794040	0.028373807	0.000567476146000
0.760969190	0.028370543	0.000567410868000
0.761144340	0.028367281	0.000567345612000
0.761319700	0.028364015	0.000567280302000
0.761495050	0.028360751	0.000567215012000
0.761670290	0.028357490	0.000567149790000
0.761845650	0.028354227	0.000567084548000
0.762021210	0.028350962	0.000567019248000
0.762196660	0.028347701	0.000566954018000
0.762372110	0.028344440	0.000566888808000
0.762547760	0.028341177	0.000566823544000
0.762723330	0.028337917	0.000566758336000
0.762898980	0.028334656	0.000566693116000
0.763074640	0.028331396	0.000566627920000
0.763250320	0.028328137	0.000566562734000
0.763426180	0.028324875	0.000566497506000
0.763601930	0.028321617	0.000566432344000
0.763777700	0.028318360	0.000566367192000
0.763953600	0.028315101	0.000566302020000
0.764129460	0.028311844	0.000566236882000
0.764305410	0.028308587	0.000566171732000
0.764481510	0.028305328	0.000566106550000
0.764657620	0.028302070	0.000566041390000
0.764833690	0.028298813	0.000565976264000
0.765009760	0.028295558	0.000565911160000
0.765185950	0.028292302	0.000565846036000
0.765362140	0.028289047	0.000565780934000
0.765538300	0.028285793	0.000565715864000
0.765714590	0.028282539	0.000565650774000
0.765890990	0.028279283	0.000565585660000
0.766067390	0.028276029	0.000565520572000
0.766243790	0.028272775	0.000565455504000
0.766420270	0.028269521	0.000565390426000
0.766596760	0.028266269	0.000565325370000
0.766773250	0.028263017	0.000565260338000
0.766949860	0.028259764	0.000565195284000
0.767126470	0.028256513	0.000565130252000
0.767303080	0.028253262	0.000565065242000
0.767479780	0.028250011	0.000565000222000
0.767656480	0.028246761	0.000564935226000
0.767833290	0.028243510	0.000564870206000
0.768010110	0.028240261	0.000564805210000
0.768186930	0.028237012	0.000564740236000
0.768363830	0.028233763	0.000564675252000
0.768540740	0.028230515	0.000564610290000
0.768717650	0.028227268	0.000564545352000
0.768894670	0.028224020	0.000564480390000
0.769071790	0.028220771	0.000564415420000
0.769248900	0.028217524	0.000564350472000
0.769426050	0.028214277	0.000564285534000
0.769603160	0.028211032	0.000564220630000
0.769780400	0.028207785	0.000564155706000
0.769957750	0.028204538	0.000564090760000
0.770134960	0.028201295	0.000564025890000
0.770312280	0.028198050	0.000563961000000
0.770489720	0.028194804	0.000563896088000
0.770667050	0.028191562	0.000563831242000
0.770844490	0.028188319	0.000563766376000
0.771022140	0.028185073	0.000563701454000
0.771199790	0.028181828	0.000563636556000
0.771377330	0.028178586	0.000563571724000
0.771554860	0.028175346	0.000563506914000
0.771732600	0.028172103	0.000563442050000
0.771910340	0.028168861	0.000563377210000
0.772088110	0.028165619	0.000563312380000
0.772265850	0.028162379	0.000563247584000
0.772443590	0.028159141	0.000563182810000
0.772621570	0.028155899	0.000563117970000
0.772799430	0.028152660	0.000563053198000
0.772977380	0.028149421	0.000562988416000
0.773155450	0.028146181	0.000562923612000
0.773333520	0.028142942	0.000562858830000
0.773511560	0.028139704	0.000562794082000
0.773689600	0.028136468	0.000562729356000
0.773867790	0.028133230	0.000562664598000
0.774046060	0.028129992	0.000562599830000
0.774224220	0.028126756	0.000562535128000
0.774402500	0.028123520	0.000562470404000
0.774580990	0.028120281	0.000562405628000
0.774759260	0.028117048	0.000562340950000
0.774937630	0.028113813	0.000562276260000
0.775116090	0.028110578	0.000562211562000
0.775294570	0.028107344	0.000562146876000
0.775473180	0.028104108	0.000562082168000
0.775651750	0.028100875	0.000562017492000
0.775830330	0.028097642	0.000561952840000
0.776008900	0.028094411	0.000561888210000
0.776187600	0.028091178	0.000561823558000
0.776366380	0.028087945	0.000561758898000
0.776545170	0.028084713	0.000561694260000
0.776723980	0.028081482	0.000561629632000
0.776902760	0.028078252	0.000561565038000
0.777081640	0.028075022	0.000561500434000
0.777260660	0.028071790	0.000561435798000
0.777439680	0.028068559	0.000561371186000
0.777618680	0.028065330	0.000561306606000
0.777797670	0.028062102	0.000561242048000
0.777976780	0.028058874	0.000561177470000
0.778155980	0.028055644	0.000561112882000
0.778335180	0.028052416	0.000561048314000
0.778514390	0.028049189	0.000560983772000
0.778693590	0.028045963	0.000560919250000
0.778873030	0.028042733	0.000560854664000
0.779052440	0.028039506	0.000560790112000
0.779231760	0.028036281	0.000560725616000
0.779411200	0.028033055	0.000560661098000
0.779590700	0.028029829	0.000560596580000
0.779770200	0.028026604	0.000560532086000
0.779949720	0.028023380	0.000560467602000
0.780129370	0.028020155	0.000560403098000
0.780308990	0.028016931	0.000560338626000
0.780488700	0.028013707	0.000560274146000
0.780668440	0.028010484	0.000560209676000
0.780848180	0.028007262	0.000560145230000
0.781028000	0.028004039	0.000560080774000
0.781207830	0.028000817	0.000560016338000
0.781387690	0.027997596	0.000559951916000
0.781567630	0.027994374	0.000559887484000
0.781747670	0.027991152	0.000559823040000
0.781927730	0.027987931	0.000559758610000
0.782107770	0.027984711	0.000559694212000
0.782287810	0.027981492	0.000559629836000
0.782467960	0.027978272	0.000559565440000
0.782648210	0.027975052	0.000559501034000
0.782828450	0.027971833	0.000559436652000
0.783008690	0.027968615	0.000559372290000
0.783189060	0.027965395	0.000559307908000
0.783369420	0.027962178	0.000559243550000
0.783549670	0.027958963	0.000559179254000
0.783730120	0.027955745	0.000559114908000
0.783910570	0.027952529	0.000559050584000
0.784091060	0.027949314	0.000558986270000
0.784271750	0.027946095	0.000558921906000
0.784452410	0.027942879	0.000558857574000
0.784632980	0.027939665	0.000558793296000
0.784813640	0.027936450	0.000558729008000
0.784994390	0.027933236	0.000558664710000
0.785175060	0.027930023	0.000558600466000
0.785355840	0.027926810	0.000558536204000
0.785536740	0.027923596	0.000558471920000
0.785717610	0.027920383	0.000558407668000
0.785898570	0.027917170	0.000558343408000
0.786079560	0.027913958	0.000558279160000
0.786260550	0.027910747	0.000558214932000
0.786441620	0.027907535	0.000558150696000
0.786622700	0.027904324	0.000558086482000
0.786803810	0.027901114	0.000558022280000
0.786985010	0.027897903	0.000557958068000
0.787166180	0.027894694	0.000557893888000
0.787347500	0.027891484	0.000557829678000
0.787528900	0.027888273	0.000557765460000
0.787710190	0.027885065	0.000557701304000
0.787891600	0.027881857	0.000557637130000
0.788073000	0.027878649	0.000557572978000
0.788254500	0.027875441	0.000557508814000
0.788436000	0.027872234	0.000557444674000
0.788617490	0.027869028	0.000557380556000
0.788799110	0.027865821	0.000557316420000
0.788980720	0.027862615	0.000557252304000
0.789162430	0.027859409	0.000557188178000
0.789344160	0.027856203	0.000557124064000
0.789525990	0.027852997	0.000557059942000
0.789707900	0.027849791	0.000556995810000
